z_pc,Profile_0,Profile_1,Profile_2,Profile_3,Profile_4,Profile_5,Profile_6,Profile_7,Profile_8,Profile_9,Profile_10,Profile_11,Profile_12,Profile_13,Profile_14,Profile_15,Profile_16,Profile_17,Profile_18,Profile_19,Profile_20,Profile_21,Profile_22,Profile_23,Profile_24,Profile_25,Profile_26,Profile_27,Profile_28,Profile_29,Profile_30,Profile_31,Profile_32,Profile_33,Profile_34,Profile_35,Profile_36,Profile_37,Profile_38,Profile_39,Profile_40,Profile_41,Profile_42,Profile_43,Profile_44,Profile_45,Profile_46,Profile_47,Profile_48,Profile_49,Profile_50,Profile_51,Profile_52,Profile_53,Profile_54,Profile_55,Profile_56,Profile_57,Profile_58,Profile_59,Profile_60,Profile_61,Profile_62,Profile_63,Profile_64,Profile_65
-1.8367346938775508,,11963.455114322533,11171.630427711663,11110.35900842885,27667.44288686873,25858.815128240865,12774.704751813433,14694.758194684036,292377.204980868,671619.9666120177,492465.2747599456,411763.76514791156,26064.79379960901,97462.0650186489,16007.75946037803,12248.570988713682,15945.838149622721,24364.119294494172,189575.6039225272,258941.233003517,24825.551953503833,43864.01347257182,43718.22590101917,20284.48334606716,127297.82713827916,16964.97692123736,13955.04444976691,18077.46688430584,781652.6213056592,11486.661790942977,159975.99469824438,21476.990421708477,24909.958849283274,48940.01271015531,116709.88266467117,23863.23370364509,43611.66064186457,44717.525606695206,14532.547793999556,296256.4562843338,229357.25542091895,20872.30683992289,161071.59345753543,161499.5671929509,42429.01892560105,99114.57017870994,513637.1230969012,29792.838683050228,270034.7970173197,18114.077766262948,261691.51200984302,222527.00437735394,942325.7226925332,37235.84152215623,39972.87323835934,29913.12707425056,470871.9885563794,15809.231379626352,401796.0646479416,10267.337704087286,11454.356750324652,10576.83401724302,20509.821972849557,241431.13351178015,72125.38781540081,846656.0204081666
-1.4285714285714288,,13588.489016464873,12857.093161390965,12301.180378444542,31576.65765302306,54286.117278562335,26049.125141129032,18172.706653754398,265585.89392891765,544832.2868857345,376838.47720406216,341090.0951150426,38447.94877990345,121469.06626407785,18678.501345456665,15119.54241963865,20559.37855230107,31296.123360151287,165658.47747006605,227086.22685709022,35681.518015694426,95605.91238839079,51526.41875634751,29501.08535423275,91753.63464921367,28696.271763390236,15895.099455084177,24685.8518475159,728253.9276821795,13175.42097628878,215777.8697566004,24161.109685274787,31711.44940003165,53237.07444185426,128281.58801065528,33323.01853127409,49370.8818881157,52950.66227742973,17914.307151918292,233526.91044337922,201734.72991071345,27227.90792410689,132614.4581058601,173898.70552311343,58092.08191196716,102389.04416677973,381177.38740870426,35365.99682581289,225425.123374587,27289.294084819336,213758.47461876157,180989.58807376793,937501.7075270988,41705.398440843506,62141.00731039855,43439.43260288845,301897.5810072877,17023.230960195575,310014.9688528135,10970.379827946272,12764.639092037674,11016.39030196337,25533.49761872334,136237.0269720979,83327.16274531107,690203.5714285667
-1.020408163265305,,23353.027058134117,36037.839619865976,24181.005194665486,29012.46724099873,70744.20823506001,64830.43170445746,32957.7574092144,224935.08396260111,424552.6739123976,275127.76050290524,270416.4250821736,51325.384035201954,126188.25587034336,21978.695715504786,20406.93825698909,31088.75638360028,42462.349432454816,143780.09612851212,182008.78676684818,49131.53751698902,147347.81130420978,59334.6116116763,38970.99463015111,93346.60663249379,45765.270806762106,21806.220694234915,30421.425418886676,674855.2340586996,14864.180161635097,306645.73558419466,38414.63902471071,33564.331881718834,55032.20415319796,189516.7944789374,43032.747905430835,57765.80909442231,61183.79894816487,21178.013758066776,184801.136579709,174112.2044005099,33583.50900829089,104326.56926662801,171637.7920647706,95486.98094265438,109313.82205111913,257508.35258985258,46140.16710478421,155743.84534344092,42099.678850448036,153399.28590011888,143973.73255269194,761861.7138120052,50238.64153851532,81018.95010247614,58267.6868903985,225568.76959862252,41528.44187541363,239381.0748766586,23426.353124595087,16479.718665138316,19349.209926222524,31937.704052712314,162728.67755120344,91379.74504251551,533751.1224489778
-0.612244897959183,,54884.694359880334,62862.76314691957,53111.371866799294,58478.21892819443,82933.71835559965,95341.41383001959,61667.53569552844,175650.84412757168,301210.8177120263,203564.07164687247,201572.57236349775,68829.37670874923,114985.76914720409,53997.17101577862,42450.6213440914,57408.70695515743,63673.194034473156,151490.32711526935,141220.89618000184,68912.43813519343,131180.3885522947,74298.71255871312,62533.580771799425,96293.57335449546,65055.71516262532,52445.98554153729,58449.841934199445,449190.2861921812,45651.11449340587,224199.3194755229,64792.93592922343,58651.81981295778,74642.85686692,154552.76106236462,67125.30811825894,74544.63858165423,77074.01345035998,50740.51487333515,149765.55941305892,145643.16709183692,60402.884088011946,101744.17262181992,143337.94711386866,95397.13544059615,110130.58194896278,197944.3502952499,69079.4658878703,133503.97595606392,61063.20758928308,135740.81495193488,124924.96378756227,546020.4542952607,71698.04117310952,89431.14193647976,76402.06091186914,155270.5351888091,66882.8338752481,184794.79958864208,52423.693124757774,49486.1218240845,49636.594705733885,57380.984931623694,160118.57752172256,94630.20992462723,362592.3038903074
-0.204081632653061,,86416.3616616269,89687.68667397319,82041.73853893309,88665.73443440147,97475.97382686636,99801.74211000314,90377.31398184298,126366.60429251507,166155.12152899144,132496.9717989632,132806.4616211666,91483.96931958022,103783.28242406482,86226.9945052596,79477.69669802795,83728.65752672142,84884.03863649032,115734.72883008899,113491.76747666986,88693.33875339781,111438.79097576306,89577.88335290249,85233.11025726763,99240.54007649711,85051.84255421128,83085.75038884883,86512.09314473295,214686.69435572706,79014.23608113454,141752.90336683588,85239.30676807165,84122.03368764989,94253.50958063987,119588.72764578821,91217.86833108704,91323.46806888476,92662.36385845441,81254.6820411108,114511.97292935348,117129.57653061298,88299.29990433992,100131.94816560662,115038.10216294901,95307.28993852869,101491.51169131999,133800.18968175122,92018.7646709579,111264.10656868936,90020.99107143116,112060.18310896542,106449.72230418745,246286.43268173616,93157.44080770372,97843.33377049763,90666.66092895626,120480.68881293501,92237.22587508257,128138.32382121403,81421.03312491823,82492.52498302811,79923.97948524548,82824.26581054459,121192.0206322417,97342.0595582093,190659.46588010644
0.204081632653061,80750.68710140308,,266241.17470968846,239038.81365117023,235764.41197110288,113243.08236028228,185912.19602868642,102263.23797644176,95277.85884547867,90427.14309071461,83029.35459108026,84918.55948511075,104499.14981216085,114262.89671783835,224067.88029520356,208142.46338859125,191871.53064644226,123778.03687096719,115475.93212644903,93877.76025595923,119536.71922467795,93805.18207908339,113430.70333020939,119232.2549453928,114834.62567551664,148506.56823978454,202614.04409924956,146719.41440416922,80969.74607348263,90753.94765219938,85682.34275935739,161409.1654588342,116053.77656541916,116668.5095503638,100640.46282699461,131744.20932161796,129892.78784019958,113650.16047075047,149799.2258935999,96261.60192416556,102148.91485969383,113225.43351402812,104770.77564622583,89739.69206257496,88980.91866449069,90233.0415536025,92619.43806386476,95275.22850261003,96655.22705781028,196901.45711095296,107793.3143439491,106199.12131613551,77644.14540641806,192233.76715326283,181247.35949165604,130715.06963401001,106851.85206867199,141995.09471601088,94522.74632098596,127411.99730793435,273173.1738852761,261495.76716701337,219740.50338947363,145857.62731752265,110522.86610524268,87141.24920280522
0.612244897959183,48409.82692920924,,592523.2272540653,524102.59720351035,499774.2515383958,130235.04395584561,353672.77558598097,97325.30767932575,82384.60778643444,74026.88239713435,55161.22002324848,57908.86595533313,107874.91818647544,146424.61202849675,467519.8283856148,428444.9214157255,381837.32631436473,180355.18873789065,150713.9370043604,82378.87451788275,161442.57954903413,78279.56186224587,145857.1724906019,164531.0148361781,143075.83015154573,255419.89221939992,411030.86667281005,239071.80571250216,48039.44134544792,80870.24920660192,55987.6376530642,293302.5120014576,154447.0484462448,141887.8567760889,97707.96660598383,188704.33108985753,190252.59789560622,140037.40328724086,256374.14643077357,95014.44639749597,100701.18207908163,135181.28491709047,115660.65506367823,67442.71681271908,76418.02161846269,76355.17153580183,74402.09544159548,78848.85738283415,89677.3374234357,381704.6057079248,122940.20865684174,124173.16082340505,40093.592469247684,368927.0202098244,339643.2191000694,196547.28702701893,114384.02495602096,216156.4403980286,83948.0670879579,190396.58567380393,621528.0685308267,594351.9577510668,468129.6976685352,234115.3975775919,134172.62956573017,52037.65385841812
1.0204081632653068,17547.912288743617,,802855.5264130719,809166.3807558508,763823.4756105142,147741.99355000487,597196.9387958129,92387.37738220926,69491.35672739151,46597.020749594136,27633.578197767067,31700.520968593384,111250.68656078973,120765.69386769099,709490.0653350116,650134.4243949265,575724.9123311852,167560.21289245,148509.74673705926,65016.36605787125,203348.4398733903,63462.23987563777,172287.31533576496,211401.45418289417,145852.96726057783,334983.0432078991,619447.6892463111,331477.56683841854,16621.16784004932,77244.97337148753,26292.932546779,425195.85854412604,192428.89875138964,167107.20400181913,94775.47038497306,222665.04843541596,324845.0808365067,168174.1805256042,358680.05961748486,94115.14369761484,99873.18144132641,155287.64461096955,127953.39625050727,45145.741562866904,45185.392707228886,64537.94879213468,56763.730815789706,48533.62530738811,82699.44778905698,536136.6817601933,131177.53996720858,140160.13026933992,21971.87522813391,545620.2732663606,498039.07870838104,324334.78469373076,127785.16582236439,290317.78608004627,73373.3878549303,253381.17403967964,969882.9631764042,927208.1483351192,716518.8919474927,322373.16783768515,156206.34924941717,18527.334960937536
1.4285714285714288,14785.96275111607,,974561.2155755493,933365.3214261407,906886.7910672096,512595.790970006,856076.0785989832,68753.5947675862,68936.17083593136,21574.51973877283,20776.639945624243,24353.562168530785,118415.63851684297,156059.44453524816,790267.5713422068,845345.2607717707,674840.4438989563,155607.61204732166,158233.96751625324,45919.097880778296,298125.10827917623,62102.5842633928,149300.48218584975,289529.58585605136,142058.14885694743,414471.7455357243,762910.365925441,459879.9685737813,14672.568179194048,59847.58935354723,15869.151385671048,524575.5089663992,205434.0832519444,189025.54858519274,116830.2127143038,252426.38059102042,462066.7785804315,236046.61523584195,366831.94750348356,106712.17930166196,110820.09151785681,140253.66183035655,162429.41762730936,44116.98697468325,40022.07582459676,52046.97205899046,50806.690329607445,46152.38984434461,72241.1880209433,668872.2633928723,194970.68095409274,222604.29487707224,15324.736179879723,740005.0162781329,660839.9619119798,497312.13448643725,150136.7891390449,364746.5102858149,73490.9680545786,235842.04154509903,1005754.2962334842,1007825.0515949153,753360.0541639565,417426.9613861003,137856.9237170358,15289.268554687596
1.8367346938775508,12024.013213488523,,1003006.245250281,981238.7168336087,960907.5349435576,849235.3961119641,947451.4090160613,37968.86403154438,83329.77452857504,19628.180907146434,14870.459904518953,17006.60336846819,126642.23664453428,56823.288533678045,923812.5560114088,954745.9374010293,829712.2090055887,175477.84284316242,177404.747297691,43525.848176018146,401333.037212503,60742.928651147835,144282.11102466483,367657.7175292085,169478.8208517915,509013.78061223327,877472.7170474501,589886.2632033183,12723.968518338774,43335.56689206688,12132.872156845442,520399.6590304864,232307.69889412675,215042.2547529323,119615.91948312786,284072.0384384572,588821.1126391392,303919.0499460797,383937.32536160306,119783.77993034129,121767.00159438798,125219.67904974353,196861.44766368432,30518.906117920866,40202.75948633897,40088.33721502095,44849.649843425184,49683.970182671364,67084.75401799781,726523.3826530641,239857.65301498838,299347.73322797293,12388.71741610275,846462.4596819873,825025.6831726179,671630.3104177865,203633.5755838591,446508.8525103405,84814.65426219782,163185.0395760592,1009194.6941162825,1009143.7270506062,863794.0554887466,433548.5227448178,145345.51687726183,12051.20214843743
2.2448979591836746,10811.899693080355,,1005078.1751611305,1003568.7181350434,995836.9422499115,989173.4508046748,966602.7082418525,15449.720387764373,91511.04994465486,16848.37547571304,13188.07322377157,17128.54204268092,135554.25429579127,59395.922096715345,990996.4802753425,982837.3338569662,973028.8054741914,216597.58861318455,198128.35542394777,40654.52044344506,503416.02955612866,66578.11009247304,131735.87114263728,481150.71816693473,192117.16494098425,630825.82908165,964165.4240864913,700762.3281569916,10793.909620978378,35750.04088363082,11065.485534059917,509735.77770393295,269991.5745116793,241567.8478526007,118696.83015767243,312677.0532550215,711094.6045894598,405879.50947131065,357954.9305951665,144138.26482750656,146773.1419005103,115206.09295280703,237604.0073160235,15839.81219628206,47187.90600231581,36549.09210824546,42185.40800439005,66021.42392624728,61688.11579431035,699887.3010204039,296912.48984750576,411521.57089979644,11515.273674782142,933941.1393759339,985743.828253382,844850.4502863961,264827.0976782786,510954.47068482067,89901.11283769496,97682.94033709707,1009747.0550158361,1010434.645526743,989606.4609989596,434388.55298700044,83067.75196831312,10631.21346859056
2.6530612244897966,10633.010184151786,,1004987.2524631543,1003516.2529323938,1002421.1285504971,989916.151638266,984498.1440421448,14246.722159176164,108830.79647292197,11871.053651696679,12282.89400559972,17236.984345895515,132689.42823118265,55364.00675179389,994960.3369511302,991624.939220442,989010.1754731844,263882.21048609837,289078.16152371775,34239.41904679927,619418.790621819,77209.84956951441,113834.92441857205,611406.5021518292,203742.33413479722,756043.9528061119,977270.5125567645,789691.0388713778,10638.455510872176,34248.03340225109,10360.562233044438,463546.94486398203,281514.8357372121,249393.7349621692,134875.28365224836,337240.5661021115,630723.3508784547,471944.47142063593,291266.8836955839,178605.7843747898,181152.10235969332,108539.43797831688,281651.7302371197,14104.096564027146,71429.74757659923,28961.06260219835,40009.27124950706,128318.29535145086,54876.346061268676,670322.5994897984,395176.40705574956,581982.6025455163,11141.278980335414,922400.073807921,989641.8765721781,898419.7304511119,339514.3104544872,535521.5789911489,77468.62438947317,74561.42350868987,1009688.6900187153,1010470.262895242,1013358.5282014799,377702.99710695154,30474.536450389794,10423.276606345666
3.0612244897959187,10475.39504942602,,1004943.1524203925,1003499.3650019022,1002584.7730737232,990775.6990413859,989932.8220313506,12803.539690876365,214201.2813869949,11230.268011614518,11157.400674353814,17695.198833772196,120750.73386780637,46008.62557899472,996418.4498604627,994807.2856389711,992424.6447767507,357793.9964743361,380027.96762354457,40376.30254950002,732446.6189867088,88887.72927295859,92568.63042648573,736204.4531846486,236200.0246274752,886938.8686224679,989489.9971801062,878644.0301645352,10501.48372252663,31383.42210785069,10076.960328993611,394734.3690738183,310569.3196374881,257219.62207172424,174902.92548259682,358101.56665628555,555247.3073966037,475833.798519408,224788.27483552776,209033.3993954145,216956.85204081482,102506.19339923478,322410.017243017,11433.299220512126,99107.90153008337,21458.872737786605,38620.34189153793,194248.91145992806,45614.972618771266,645376.2933673438,432843.78075401747,738849.8243455396,10989.158288608165,907494.3596214302,993267.6018511446,944098.0743970716,403307.0354569667,502176.7930584377,68939.31179554618,57575.61140486246,1009630.3250215946,1010488.4958064714,1013633.5503588741,256146.72322436,17200.66417473019,10248.345723054847
3.4693877551020407,10438.33470184949,,1004979.2894097782,1003482.584325821,1002267.0511502196,990848.5159169182,991205.0291934569,11600.983996332965,266522.2896345537,11214.680699621436,11042.938993434323,20664.434459525062,98782.14037720757,36653.244406193146,996212.0346082365,995799.6808949197,993852.6943656564,451705.78246258624,484240.75464613293,54240.34262902069,800427.1354780442,106493.7369260207,78809.78010834387,828459.013609267,284350.8216611455,980214.0829081624,992695.156814609,911901.1091864711,10498.096695853046,34327.83489930899,9925.526624965423,325921.79328366485,301827.47058915545,265848.3589691311,212733.7546373553,368145.31048441504,510614.82286140264,426060.45588800684,163502.25314691314,176903.88598147055,260841.0739795926,100062.2743941326,344105.69870875485,10748.24670619334,98864.17157485937,16526.16462365742,33970.91075254169,221709.80279843404,48196.79091629524,632373.7474489806,545690.2973545548,771196.6592582767,10837.037596880917,867251.6757650157,995120.2249947626,956433.7055191596,479129.13130215206,425207.0654662583,60141.33387850978,39830.31011301175,1009602.7035422402,1010425.6377994734,1013652.2570733906,231646.7330641171,17453.047523027646,10260.448720503828
3.8775510204081627,10401.27435427296,,1004966.9231153931,1003442.2192465059,1001740.0749578688,990811.944260085,992241.5693926871,11573.25313836481,312480.7322569719,10702.616341459683,11775.100997888028,29058.89494939014,77124.53189216292,34269.28417414143,996137.8475033231,996087.8458890938,994627.1216439687,558011.4195561049,622147.4463691593,62426.76951913575,805939.3028072021,124099.74457908284,67037.89657286323,920559.5344583287,334455.7448598104,986930.5982142861,993348.6474896211,946360.9625548554,10497.289482681346,38261.25454291608,9817.582261909898,282565.2011760155,292957.9550555425,278723.22400358046,260526.06658897974,369988.2659937616,493167.0924627456,383624.92128659505,127636.08688853106,201513.45378848142,304725.2959183673,97618.35538903045,365801.3801744894,10716.594434495371,84066.60260572251,13470.26337271186,28006.144967914493,232132.40827472025,51040.95933291786,627267.1033163245,628606.3787772665,864510.059236814,10961.780080899704,787630.2215867998,995315.0823470869,965328.649577351,535303.4412125837,346290.3082784503,54587.82031933562,37177.33547566713,1009585.1980766214,1010338.4995994114,1013299.4902234036,254407.90754224543,12769.537242113525,10272.551717952807
4.2857142857142865,10389.76953125,,,1003399.4542822103,994933.1187702887,990858.4815221613,992396.0806219317,11758.924148175432,380116.13524088834,10456.518658278406,12670.697978028484,104414.57849133629,54938.04927860532,37905.96498687695,996186.6273331384,996299.5666689712,995266.4993844866,671157.8255620045,760054.1380922514,75140.42567596692,805862.5254711182,125740.66294642795,61864.288356952995,961219.8520867429,393951.6934845703,989786.8124999998,993866.8274885286,975281.8989886737,10497.4387164527,57417.928735359936,9713.662767532634,251951.9164313862,269001.84549174254,295365.0173197406,310148.53412465815,388431.2610983696,475719.3620640838,372092.5138045331,114759.53686034179,210834.75851861347,332957.0535714282,94019.94754464237,419101.3699775215,10152.560099066528,69724.98646768437,12125.31891913354,22634.68840474128,233254.6809296605,62206.31790467321,628776.383928572,668766.2438147562,900996.1283912102,11225.120726750989,690623.5804380351,995509.939699413,972402.7508486515,559739.2804191727,272559.1864766622,46355.594579923505,40408.91490493686,1009580.7473088497,1010251.3613993494,1012737.441034056,242988.52581526362,10639.287151857403,10296.523856026784
4.6938775510204085,10389.217075892857,,,1003346.571013055,983746.3027007917,990986.1821433194,992127.061849792,14539.542789381721,573515.5639162372,10558.739041841338,19258.73185030628,151344.737847832,31926.737556736865,41629.43449456153,996344.7942220087,996333.3111136351,995246.0171830092,853522.2041180362,817781.2031811492,100621.4885346654,787300.6610829327,120539.40019132709,51842.503375677916,979681.7189521464,529842.202983111,992643.0267857148,993958.8915101795,982824.145320928,10498.490822632719,66969.191479509,9629.409016970261,221338.63168675426,233499.74893143374,334497.40065175353,352091.1207444379,408598.92593648663,496015.1668742298,375802.97441394755,102038.85255776739,183157.4772754335,354480.6122448986,89926.7587691331,547083.9617610977,9992.056987221695,66989.06252832452,11058.090940160195,17531.1700757291,180660.02333225298,85033.81469916482,627560.235969385,716049.8087018768,884197.0273577692,11223.446283864216,609599.0572224245,987984.7165351906,977053.4067564122,584175.1196257592,245972.9185220566,36655.87874134634,45721.175097122934,1009521.5030049307,1010127.1413668493,1012226.2139173739,118070.04184682184,10513.053224516421,10325.582768654338
5.1020408163265305,10388.464026626276,,,1003281.7565359294,969122.8648659658,991113.8443243395,991911.3063014962,17890.023497289716,711929.0042568158,10768.250487055819,29614.0575586481,195798.07282572382,24848.78860595123,70450.86351487678,996468.5995519161,996460.5353215545,995455.5810191089,942498.8169565969,808099.9871534079,122564.4630883689,772789.3919734221,110495.67291135344,42135.309552513485,989643.568033023,671707.9978143947,994640.6109693878,994026.1918588908,990319.3891037978,10495.819570025375,81621.74076571723,9620.292699635895,208554.7599993585,201754.00578840473,392537.9789693005,393587.3921135164,440452.3105083236,548042.5591024209,386957.4652015172,88319.99712968364,147957.2286103202,403667.6466836752,85937.18765943899,662422.7295960935,9806.74233533868,47369.2452753527,10059.86726430355,16805.479324582026,153066.83242636095,118983.05544257947,629437.9795918382,736366.575631894,838320.1093100436,11596.820272221115,542010.953502635,973969.099494772,980077.3411099982,586332.4749907918,219386.65056744893,34180.31150734417,57954.33808111184,1009462.9958463132,1009971.7460509232,1012078.3955623629,116016.21158621882,10353.606739185961,10350.06459263393
5.510204081632654,10387.109195631378,,,1003217.6189070548,882016.35405524,991236.3518702867,991708.4121522305,35969.41765338936,776545.3598779502,10974.952916165103,71983.9134914635,317639.30615177896,18421.845444427643,45256.61578583383,996548.1434387281,996646.2658184483,995683.9585015153,961763.9358132242,947182.1061480304,137464.62763544396,760001.5282010799,85924.55205676035,39275.68650421496,990108.5879290735,823612.9426395454,994062.3048469388,994099.2883029889,991511.820232102,10481.623742054318,112719.53377698208,9603.589475581211,194444.30161268072,192536.5425014774,450578.55728684267,386217.62161570584,405036.3867175933,600069.9513306224,425965.6468667531,98989.07033755066,126328.65463274483,535845.1084183666,82258.4695471939,738855.7029637902,9670.49154125491,37659.89825595844,9757.201645447802,15578.842279923563,133897.7020551121,284502.4549965719,640597.3979591809,749691.1948473215,737206.3926215955,12342.889616820816,474422.84978284244,968328.979037195,982758.169728161,577180.4326962221,192800.38261284126,40325.241913807506,56051.706098081275,1009375.3362265249,1009816.3507349971,1011930.5772073519,117201.55825901312,10374.596716585305,10360.815150669643
5.918367346938776,10385.754364636481,,,1003162.978330577,794909.8432445145,991358.8594162338,991570.8271774242,54545.40179977959,807704.2106096726,11175.55952685326,114353.76942427891,569452.6458624892,13350.651423014398,51095.9953116347,996627.7651749302,996826.3912381155,995903.2285757017,981874.611614204,988127.3728725961,155576.24389356887,663785.7988085726,61353.43120216725,46182.9261298455,990796.5666645605,899480.2151983328,993684.1951530612,994185.50873284,992704.2513604057,10467.429783132417,148988.1406418164,9623.75168797015,190850.96400065895,183319.0792145501,519611.37787593243,268201.42547379906,220645.08260871103,669038.0838310058,464590.02811614075,111723.34400151696,104429.8917814777,668022.570153058,78579.7514349488,802436.7993090269,9571.116638060807,42245.60217714336,9363.192574268935,14489.108018350791,123176.35209065239,433591.32203337504,651756.8163265315,769966.781107347,650356.4772602353,14448.702173701582,412294.1093998791,895331.1802907932,981366.2424858022,568207.0110440904,182807.36214146542,44451.00083561863,51592.13617303241,1009268.6444221397,1009659.0840462269,1011763.2631077867,66903.92262533237,10397.789861679585,10371.565708705357
6.326530612244898,10386.86477598852,,,1003115.9437819669,715660.8715842543,991474.4386260596,991496.6218832014,140629.0580122612,847167.8592720074,12844.400260136204,237856.5430136211,831046.5581856233,11550.535627280406,144317.45200280382,996717.0761653541,996978.7047877912,996121.4209469832,990446.7325595779,990865.1528982928,173263.6120069242,543606.1374844685,48995.06927614706,53632.809533111096,990553.1709680888,932707.4153844272,993516.1237244897,994275.6710061146,993432.4974821898,10423.111019082116,156229.0502288441,9646.918706040537,223739.7762042497,192181.91347621646,443493.1368125346,150185.22933190753,93595.61180331674,740397.2476310171,452601.5060033589,220368.02591941695,87964.72467488605,758944.429846941,75168.06138392826,816796.6731707698,9473.489846546314,47198.18115272163,9188.201134935012,13604.180594643507,111027.95404332987,620719.8595796477,664938.5216836695,624721.9300836383,556194.8920400926,20518.629102630435,394929.7511972039,895921.1252738104,977483.956526785,559233.5893919573,182119.43022018703,96925.01358290625,41765.8902260074,1009161.920524033,1009503.9230346512,1011554.7510807374,11896.429459358154,10420.487454639366,10371.544901945153
6.73469387755102,10388.591497927297,,,1003064.3839682054,586087.3109511136,991595.2794659289,991438.6702254988,257412.0032262692,858212.5430326265,13914.571812901098,416074.68691772077,943168.3654179536,10864.468413868193,169014.42093708145,996773.8310792479,997092.5944939599,996118.0005242077,991352.320144067,993421.5449559682,197300.01607531597,424684.08667708136,39689.89708227162,76081.62747427617,990058.9344557857,965934.6155705185,993393.6390306122,994370.6732584955,993712.7634487826,10370.92022293419,197062.88310650806,9658.371374575407,276313.45469051023,213237.9512408105,347940.27650655224,61535.34822771378,32247.18513735979,807452.2944763764,397181.7000464908,313306.49669907556,74415.60812166477,839552.3890306129,71823.12834821473,832435.736762443,9735.334957613713,58603.09589068129,9200.58394898676,12803.558740366447,104157.51606041228,849364.0017502948,689299.6887755105,356016.1080325748,458680.3689459009,27600.357693929316,381750.95827046304,902289.523435399,971439.0741169276,557957.4777508527,181431.4982989072,206300.02611742337,32378.50342051789,1009029.2662030029,1009348.7939689495,1011349.1061212246,11303.33369086218,10442.121870462885,10368.831253985969
7.142857142857142,10387.706752232143,,,1003020.5872535001,491258.82462238485,991715.778051723,991376.2967154087,470825.29201682546,829645.675442867,15060.151951636555,539075.6498023364,969704.4424146591,10379.849599857536,144995.79150951773,996859.6783213399,997207.2555238969,996114.5801014325,992119.9595143881,993364.4567714813,253432.28429009084,327078.6127635771,32676.096819196646,104259.60690136362,989612.9603951173,993291.4526903431,993285.8482142857,994465.3920923438,993893.6907767411,10323.969267903569,218747.81933833967,9668.54855728146,335055.8269444702,236798.97065556404,232875.8473601769,22485.81459527465,20469.930969543766,815552.8956567626,308294.3331633627,426979.6785044536,65621.11433865815,899508.4285714284,66669.83537946496,898639.2892428011,9997.180068681306,68171.29483270724,9214.94735618646,12169.61034956622,102940.13725402237,925422.5283715256,710692.3214285693,259811.29019259854,380914.7122452707,34682.0862852282,352338.4046050331,831898.3316739037,963008.1733058316,558459.4688266644,184319.26322171558,314405.56339027756,25962.420393976332,1008896.0681570226,1009189.6110276736,1011138.335804954,10708.759691065927,10462.328471639812,10364.739536830359
7.551020408163264,10381.97213807398,,,1002975.2774037193,588319.2632615254,991840.3117975359,991366.7886705748,657888.9557323003,900508.2247538719,16736.62787069629,586692.5722547022,972291.4712669245,10475.455938244417,261287.1730352901,996882.8998590335,997280.738683498,996055.0188345363,992597.7985000428,993321.351409328,302823.4291020392,233104.6097225583,29917.701570472018,124383.75799095505,989134.9074513596,993142.2928440769,993184.3405612245,994550.9709783013,993818.0159639834,10262.766172498059,220845.57256569667,9660.212437128077,362004.65011468664,297181.8562194826,117811.41821379316,13822.437888103595,11159.443386628138,774491.1316174862,187903.12206734286,609941.4279904023,79104.7382830044,921110.9030612239,58158.159677933916,921418.4494648683,10298.305341913274,74458.10056058067,9225.086132040271,11873.193943202126,119961.36363645559,933698.7807533096,730815.6760204078,95241.9682980397,325162.08151642676,79564.19499848955,322925.8509395986,761507.139912399,952223.3703106577,558961.4599024747,203961.205941525,434901.87966506416,22909.82464042031,1008749.105329628,1009030.4280863979,1010915.6621366658,10394.290616515016,10469.004762108974,10358.088548309948
7.95918367346939,10376.237523915817,,,1002921.0153714879,672139.2669116299,991964.2972242804,991367.0999917731,800102.9891206516,945428.3586648417,19388.546068975105,656569.1707549572,989235.0918799789,11077.13034203326,443368.110114715,996886.1343108732,997333.3596934169,995971.2712263277,992694.1217757765,993324.5324426305,341252.25804000604,143964.44817875337,27159.306321747386,159063.59077087056,988621.6017730547,992942.0798903648,993066.3150510204,994633.758533121,993787.7297851931,10195.246056392916,242443.4700692448,9653.887655241706,382570.2730938546,368283.64236647997,36783.75645362852,11681.667005364954,10390.61041347692,572721.5190800803,59481.60666485195,788757.6154307593,92588.36222735891,942713.3775510209,49646.483976402866,929496.5480845744,10789.04018084877,91518.18834995592,9234.208397623526,11437.255183346078,134449.6071100481,942947.0909662533,744828.8431122428,66499.19884793586,269409.45078758686,132035.49713523305,297915.19106187095,689047.655910803,940708.2332024781,574590.6622026068,223603.14866134748,631011.7633631817,20671.524436482694,1008592.8778920944,1008869.498650154,1010687.8126032563,10377.380611025366,10475.357004317568,10351.43755978954
