z_pc,T_K,T_tilde,M_dot,dTdz_init
-1.0,10000.0,0.1,1.0148322796917328e-22,23.729468721930683
-0.999999997993988,10000.002380080105,0.10000002380080104,1.0148322796917328e-22,23.729468721930683
-0.9999999839519038,10000.019040648122,0.10000019040648121,1.0148322796917328e-22,23.729468721930683
-0.9999999458376755,10000.06426225403,0.10000064262254031,1.0148322796917328e-22,23.729468721930683
-0.9999998716152306,10000.152325651083,0.10000152325651082,1.0148322796917328e-22,23.729468721930683
-0.9999997492484975,10000.297512029512,0.10000297512029512,1.0148322796917328e-22,23.729468721930683
-0.9999995667014036,10000.514103345044,0.10000514103345043,1.0148322796917328e-22,23.729468721930683
-0.9999993119378772,10000.81638273999,0.1000081638273999,1.0148322796917328e-22,23.729468721930683
-0.9999989729218457,10001.218635059779,0.10001218635059779,1.0148322796917328e-22,23.729468721930683
-0.9999985376172374,10001.735147461335,0.10001735147461335,1.0148322796917328e-22,23.729468721930683
-0.9999979939879801,10002.380210118225,0.10002380210118225,1.0148322796917328e-22,23.729468721930683
-0.9999973299980014,10003.168117017092,0.10003168117017093,1.0148322796917328e-22,23.729468721930683
-0.9999965336112295,10004.113166851716,0.10004113166851716,1.0148322796917328e-22,23.729468721930683
-0.999995592791592,10005.22966400948,0.1000522966400948,1.0148322796917328e-22,23.729468721930683
-0.9999944955030171,10006.531919654759,0.1000653191965476,1.0148322796917328e-22,23.729468721930683
-0.9999932297094325,10008.034252907317,0.10008034252907316,1.0148322796917328e-22,23.729468721930683
-0.9999917833747659,10009.750992117722,0.10009750992117722,1.0148322796917328e-22,23.729468721930683
-0.9999901444629455,10011.69647623891,0.10011696476238911,1.0148322796917328e-22,23.729468721930683
-0.9999883009378993,10013.885056296449,0.10013885056296448,1.0148322796917328e-22,23.729468721930683
-0.9999862407635546,10016.331096956961,0.10016331096956961,1.0148322796917328e-22,23.729468721930683
-0.9999839519038397,10019.048978196366,0.10019048978196367,1.0148322796917328e-22,23.729468721930683
-0.9999814223226825,10022.053097068754,0.10022053097068755,1.0148322796917328e-22,23.729468721930683
-0.9999786399840107,10025.357869577827,0.10025357869577826,1.0148322796917328e-22,23.729468721930683
-0.9999755928517523,10028.977732650119,0.1002897773265012,1.0148322796917328e-22,23.729468721930683
-0.9999722688898351,10032.927146212707,0.10032927146212707,1.0148322796917328e-22,23.729468721930683
-0.9999686560621869,10037.220595385692,0.10037220595385692,1.0148322796917328e-22,23.729468721930683
-0.9999647423327359,10041.872592760497,0.10041872592760498,1.0148322796917328e-22,23.729468721930683
-0.9999605156654098,10046.89768081177,0.1004689768081177,1.0148322796917328e-22,23.729468721930683
-0.9999559640241363,10052.310434413284,0.10052310434413284,1.0148322796917328e-22,23.729468721930683
-0.9999510753728434,10058.12546346695,0.10058125463466949,1.0148322796917328e-22,23.729468721930683
-0.9999458376754591,10064.35741564779,0.1006435741564779,1.0148322796917328e-22,23.729468721930683
-0.9999402388959113,10071.020979266248,0.10071020979266249,1.0148322796917328e-22,23.729468721930683
-0.9999342669981277,10078.13088624204,0.10078130886242039,1.0148322796917328e-22,23.729468721930683
-0.9999279099460362,10085.701915231863,0.10085701915231862,1.0148322796917328e-22,23.729468721930683
-0.9999211557035648,10093.748894859562,0.10093748894859561,1.0148322796917328e-22,23.729468721930683
-0.9999139922346412,10102.286707082685,0.10102286707082685,1.0148322796917328e-22,23.729468721930683
-0.9999064075031934,10111.330290669097,0.10111330290669097,1.0148322796917328e-22,23.729468721930683
-0.9998983894731495,10120.894644870483,0.10120894644870483,1.0148322796917328e-22,23.729468721930683
-0.9998899261084369,10130.994833787845,0.10130994833787846,1.0148322796917328e-22,23.729468721930683
-0.999881005372984,10141.645991405881,0.10141645991405882,1.0148322796917328e-22,23.729468721930683
-0.9998716152307182,10152.863324884807,0.10152863324884807,1.0148322796917328e-22,23.729468721930683
-0.9998617436455675,10164.662118768265,0.10164662118768265,1.0148322796917328e-22,23.729468721930683
-0.99985137858146,10177.05773946685,0.10177057739466851,1.0148322796917328e-22,23.729468721930683
-0.9998405080023234,10190.065640010691,0.10190065640010691,1.0148322796917328e-22,23.729468721930683
-0.9998291198720858,10203.701364841749,0.1020370136484175,1.0148322796917328e-22,23.729468721930683
-0.9998172021546747,10217.980554969794,0.10217980554969794,1.0148322796917328e-22,23.729468721930683
-0.9998047428140183,10232.918953116607,0.10232918953116607,1.0148322796917328e-22,23.729468721930683
-0.9997917298140444,10248.532409250516,0.10248532409250516,1.0148322796917328e-22,23.729468721930683
-0.999778151118681,10264.83688613368,0.1026483688613368,1.0148322796917328e-22,23.729468721930683
-0.9997639946918554,10281.848465255624,0.10281848465255623,1.0148322796917328e-22,23.729468721930683
-0.9997492484974962,10299.58335278249,0.1029958335278249,1.0148322796917328e-22,23.729468721930683
-0.999733900499531,10318.057885916527,0.10318057885916528,1.0148322796917328e-22,23.729468721930683
-0.9997179386618876,10337.28853942477,0.1033728853942477,1.0148322796917328e-22,23.729468721930683
-0.999701350948494,10357.291938683116,0.10357291938683116,1.0148322796917328e-22,23.729468721930683
-0.9996841253232779,10378.084871023962,0.10378084871023963,1.0148322796917328e-22,23.729468721930683
-0.9996662497501675,10399.684286566033,0.10399684286566033,1.0148322796917328e-22,23.729468721930683
-0.9996477121930906,10422.107305501517,0.10422107305501517,1.0148322796917328e-22,23.729468721930683
-0.9996285006159745,10445.37122622517,0.10445371226225171,1.0148322796917328e-22,23.729468721930683
-0.9996086029827479,10469.493533710984,0.10469493533710984,1.0148322796917328e-22,23.729468721930683
-0.9995880072573382,10494.491908234397,0.10494491908234396,1.0148322796917328e-22,23.729468721930683
-0.9995667014036735,10520.38423432996,0.1052038423432996,1.0148322796917328e-22,23.729468721930683
-0.9995446733856815,10547.188610054158,0.10547188610054158,1.0148322796917328e-22,23.729468721930683
