z_pc,T_K,T_tilde,M_dot,dTdz_init
-1.0,10000.0,0.1,7.683450925901104e-22,88.85643610256278
-0.999999997993988,10000.00891235392,0.10000008912353921,7.683450925901104e-22,88.85643610256278
-0.9999999839519038,10000.07129882973,0.1000007129882973,7.683450925901104e-22,88.85643610256278
-0.9999999458376755,10000.240633534851,0.10000240633534851,7.683450925901104e-22,88.85643610256278
-0.9999998716152306,10000.5703905321,0.10000570390532101,7.683450925901104e-22,88.85643610256278
-0.9999997492484975,10001.114043785114,0.10001114043785114,7.683450925901104e-22,88.85643610256278
-0.9999995667014036,10001.925067086679,0.10001925067086678,7.683450925901104e-22,88.85643610256278
-0.9999993119378772,10003.056933961625,0.10003056933961625,7.683450925901104e-22,88.85643610256278
-0.9999989729218457,10004.563117554659,0.10004563117554659,7.683450925901104e-22,88.85643610256278
-0.9999985376172374,10006.497090489345,0.10006497090489345,7.683450925901104e-22,88.85643610256278
-0.9999979939879801,10008.912324716082,0.10008912324716082,7.683450925901104e-22,88.85643610256278
-0.9999973299980014,10011.862291327934,0.10011862291327935,7.683450925901104e-22,88.85643610256278
-0.9999965336112295,10015.4004603671,0.10015400460367099,7.683450925901104e-22,88.85643610256278
-0.999995592791592,10019.580300601425,0.10019580300601424,7.683450925901104e-22,88.85643610256278
-0.9999944955030171,10024.455279286418,0.10024455279286418,7.683450925901104e-22,88.85643610256278
-0.9999932297094325,10030.078861904067,0.10030078861904067,7.683450925901104e-22,88.85643610256278
-0.9999917833747659,10036.504511884079,0.10036504511884078,7.683450925901104e-22,88.85643610256278
-0.9999901444629455,10043.785690301906,0.10043785690301905,7.683450925901104e-22,88.85643610256278
-0.9999883009378993,10051.975855560742,0.10051975855560742,7.683450925901104e-22,88.85643610256278
-0.9999862407635546,10061.128463052379,0.1006112846305238,7.683450925901104e-22,88.85643610256278
-0.9999839519038397,10071.296964799798,0.10071296964799797,7.683450925901104e-22,88.85643610256278
-0.9999814223226825,10082.534809080886,0.10082534809080886,7.683450925901104e-22,88.85643610256278
-0.9999786399840107,10094.895440036282,0.10094895440036282,7.683450925901104e-22,88.85643610256278
-0.9999755928517523,10108.432297256371,0.10108432297256371,7.683450925901104e-22,88.85643610256278
-0.9999722688898351,10123.198815354726,0.10123198815354727,7.683450925901104e-22,88.85643610256278
-0.9999686560621869,10139.248423538736,0.10139248423538737,7.683450925901104e-22,88.85643610256278
-0.9999647423327359,10156.634545183493,0.10156634545183493,7.683450925901104e-22,88.85643610256278
-0.9999605156654098,10175.410597341715,0.10175410597341715,7.683450925901104e-22,88.85643610256278
-0.9999559640241363,10195.629990262563,0.10195629990262564,7.683450925901104e-22,88.85643610256278
-0.9999510753728434,10217.346126899314,0.10217346126899314,7.683450925901104e-22,88.85643610256278
-0.9999458376754591,10240.612402381936,0.10240612402381936,7.683450925901104e-22,88.85643610256278
-0.9999402388959113,10265.482203524178,0.10265482203524177,7.683450925901104e-22,88.85643610256278
-0.9999342669981277,10292.00890830195,0.1029200890830195,7.683450925901104e-22,88.85643610256278
-0.9999279099460362,10320.2458852638,0.10320245885263798,7.683450925901104e-22,88.85643610256278
-0.9999211557035648,10350.246493104312,0.10350246493104312,7.683450925901104e-22,88.85643610256278
-0.9999139922346412,10382.06408027484,0.1038206408027484,7.683450925901104e-22,88.85643610256278
-0.9999064075031934,10415.7519843708,0.104157519843708,7.683450925901104e-22,88.85643610256278
-0.9998983894731495,10451.363531657056,0.10451363531657057,7.683450925901104e-22,88.85643610256278
-0.9998899261084369,10488.952036373625,0.10488952036373625,7.683450925901104e-22,88.85643610256278
-0.999881005372984,10528.57080025938,0.1052857080025938,7.683450925901104e-22,88.85643610256278
-0.9998716152307182,10570.273112007268,0.10570273112007267,7.683450925901104e-22,88.85643610256278
-0.9998617436455675,10614.112247495692,0.10614112247495691,7.683450925901104e-22,88.85643610256278
-0.99985137858146,10660.14146938937,0.1066014146938937,7.683450925901104e-22,88.85643610256278
-0.9998405080023234,10708.41402617619,0.1070841402617619,7.683450925901104e-22,88.85643610256278
-0.9998291198720858,10758.983151608618,0.10758983151608618,7.683450925901104e-22,88.85643610256278
-0.9998172021546747,10811.902064554513,0.10811902064554513,7.683450925901104e-22,88.85643610256278
-0.9998047428140183,10867.22397017117,0.10867223970171169,7.683450925901104e-22,88.85643610256278
-0.9997917298140444,10925.00205882065,0.1092500205882065,7.683450925901104e-22,88.85643610256278
-0.999778151118681,10985.289505109475,0.10985289505109475,7.683450925901104e-22,88.85643610256278
-0.9997639946918554,11048.139468136504,0.11048139468136504,7.683450925901104e-22,88.85643610256278
-0.9997492484974962,11113.605094493838,0.11113605094493838,7.683450925901104e-22,88.85643610256278
-0.999733900499531,11181.739516404452,0.11181739516404453,7.683450925901104e-22,88.85643610256278
-0.9997179386618876,11252.595850491132,0.11252595850491133,7.683450925901104e-22,88.85643610256278
-0.999701350948494,11326.227201264584,0.11326227201264584,7.683450925901104e-22,88.85643610256278
-0.9996841253232779,11402.68666290986,0.11402686662909861,7.683450925901104e-22,88.85643610256278
-0.9996662497501675,11482.0273156495,0.114820273156495,7.683450925901104e-22,88.85643610256278
-0.9996477121930906,11564.302230211553,0.11564302230211554,7.683450925901104e-22,88.85643610256278
-0.9996285006159745,11649.564472485077,0.11649564472485077,7.683450925901104e-22,88.85643610256278
-0.9996086029827479,11737.867097863182,0.11737867097863182,7.683450925901104e-22,88.85643610256278
-0.9995880072573382,11829.2631593691,0.11829263159369101,7.683450925901104e-22,88.85643610256278
-0.9995667014036735,11923.805711215138,0.11923805711215138,7.683450925901104e-22,88.85643610256278
-0.9995446733856815,12021.547803516092,0.12021547803516093,7.683450925901104e-22,88.85643610256278
-0.9995219111672903,12122.542498973444,0.12122542498973443,7.683450925901104e-22,88.85643610256278
-0.9994984027124275,12226.842866704748,0.12226842866704749,7.683450925901104e-22,88.85643610256278
-0.9994741359850212,12334.501989639673,0.12334501989639673,7.683450925901104e-22,88.85643610256278
-0.9994490989489992,12445.572976834052,0.12445572976834052,7.683450925901104e-22,88.85643610256278
-0.9994232795682895,12560.108954698366,0.12560108954698365,7.683450925901104e-22,88.85643610256278
-0.9993966658068199,12678.163094598849,0.1267816309459885,7.683450925901104e-22,88.85643610256278
-0.9993692456285179,12799.78859817534,0.1279978859817534,7.683450925901104e-22,88.85643610256278
-0.999341006997312,12925.038725873324,0.12925038725873325,7.683450925901104e-22,88.85643610256278
-0.9993119378771297,13053.966788658678,0.13053966788658677,7.683450925901104e-22,88.85643610256278
-0.9992820262318989,13186.626175423078,0.13186626175423077,7.683450925901104e-22,88.85643610256278
-0.9992512600255479,13323.070352300285,0.13323070352300284,7.683450925901104e-22,88.85643610256278
-0.9992196272220039,13463.352881201374,0.13463352881201374,7.683450925901104e-22,88.85643610256278
-0.9991871157851955,13607.527424950009,0.13607527424950008,7.683450925901104e-22,88.85643610256278
-0.9991537136790497,13755.647770219653,0.13755647770219653,7.683450925901104e-22,88.85643610256278
-0.9991194088674953,13907.767831175439,0.13907767831175438,7.683450925901104e-22,88.85643610256278
-0.9990841893144596,14063.941672105753,0.14063941672105754,7.683450925901104e-22,88.85643610256278
-0.9990480429838708,14224.223504124262,0.14224223504124262,7.683450925901104e-22,88.85643610256278
-0.9990109578396564,14388.667717490442,0.14388667717490441,7.683450925901104e-22,88.85643610256278
-0.9989729218457446,14557.328865988322,0.14557328865988323,7.683450925901104e-22,88.85643610256278
-0.9989339229660633,14730.261692975508,0.14730261692975508,7.683450925901104e-22,88.85643610256278
-0.9988939491645402,14907.521116549902,0.14907521116549902,7.683450925901104e-22,88.85643610256278
