z_pc,T_K,T_tilde,M_dot,dTdz_init
-1.0,10000.0,0.1,7.869991571618784e-21,98.58747380527544
-0.999999997993988,10000.009888382841,0.10000009888382841,7.869991571618784e-21,98.58747380527544
-0.9999999839519038,10000.079107060023,0.10000079107060023,7.869991571618784e-21,98.58747380527544
-0.9999999458376755,10000.266986302246,0.10000266986302246,7.869991571618784e-21,98.58747380527544
-0.9999998716152306,10000.63285630595,0.10000632856305951,7.869991571618784e-21,98.58747380527544
-0.9999997492484975,10001.23604710417,0.1000123604710417,7.869991571618784e-21,98.58747380527544
-0.9999995667014036,10002.135888446997,0.10002135888446997,7.869991571618784e-21,98.58747380527544
-0.9999993119378772,10003.391709642332,0.10003391709642333,7.869991571618784e-21,98.58747380527544
-0.9999989729218457,10005.062839368444,0.10005062839368443,7.869991571618784e-21,98.58747380527544
-0.9999985376172374,10007.208605442987,0.10007208605442988,7.869991571618784e-21,98.58747380527544
-0.9999979939879801,10009.888334568235,0.10009888334568236,7.869991571618784e-21,98.58747380527544
-0.9999973299980014,10013.161352028936,0.10013161352028935,7.869991571618784e-21,98.58747380527544
-0.9999965336112295,10017.086981368055,0.10017086981368055,7.869991571618784e-21,98.58747380527544
-0.999995592791592,10021.724544017388,0.10021724544017388,7.869991571618784e-21,98.58747380527544
-0.9999944955030171,10027.133358900042,0.10027133358900042,7.869991571618784e-21,98.58747380527544
-0.9999932297094325,10033.372741994954,0.10033372741994953,7.869991571618784e-21,98.58747380527544
-0.9999917833747659,10040.502005869506,0.10040502005869506,7.869991571618784e-21,98.58747380527544
-0.9999901444629455,10048.580459173701,0.10048580459173702,7.869991571618784e-21,98.58747380527544
-0.9999883009378993,10057.667406103588,0.10057667406103589,7.869991571618784e-21,98.58747380527544
-0.9999862407635546,10067.82214582796,0.10067822145827961,7.869991571618784e-21,98.58747380527544
-0.9999839519038397,10079.103971881077,0.10079103971881077,7.869991571618784e-21,98.58747380527544
-0.9999814223226825,10091.5721715204,0.100915721715204,7.869991571618784e-21,98.58747380527544
-0.9999786399840107,10105.286025052255,0.10105286025052256,7.869991571618784e-21,98.58747380527544
-0.9999755928517523,10120.304805118914,0.10120304805118914,7.869991571618784e-21,98.58747380527544
-0.9999722688898351,10136.687775957726,0.10136687775957726,7.869991571618784e-21,98.58747380527544
-0.9999686560621869,10154.494192624023,0.10154494192624022,7.869991571618784e-21,98.58747380527544
-0.9999647423327359,10173.783300176823,0.10173783300176824,7.869991571618784e-21,98.58747380527544
-0.9999605156654098,10194.614332834162,0.10194614332834162,7.869991571618784e-21,98.58747380527544
-0.9999559640241363,10217.046513092677,0.10217046513092677,7.869991571618784e-21,98.58747380527544
-0.9999510753728434,10241.139050812966,0.10241139050812967,7.869991571618784e-21,98.58747380527544
-0.9999458376754591,10266.951142271704,0.10266951142271705,7.869991571618784e-21,98.58747380527544
-0.9999402388959113,10294.541969183687,0.10294541969183688,7.869991571618784e-21,98.58747380527544
-0.9999342669981277,10323.970697685472,0.10323970697685472,7.869991571618784e-21,98.58747380527544
-0.9999279099460362,10355.296477291706,0.10355296477291706,7.869991571618784e-21,98.58747380527544
-0.9999211557035648,10388.578439836996,0.10388578439836996,7.869991571618784e-21,98.58747380527544
-0.9999139922346412,10423.87569836742,0.1042387569836742,7.869991571618784e-21,98.58747380527544
-0.9999064075031934,10461.247345969483,0.10461247345969484,7.869991571618784e-21,98.58747380527544
-0.9998983894731495,10500.752454610702,0.10500752454610701,7.869991571618784e-21,98.58747380527544
-0.9998899261084369,10542.450073926659,0.10542450073926658,7.869991571618784e-21,98.58747380527544
-0.999881005372984,10586.399229989243,0.10586399229989243,7.869991571618784e-21,98.58747380527544
-0.9998716152307182,10632.658924119261,0.10632658924119262,7.869991571618784e-21,98.58747380527544
-0.9998617436455675,10681.288131550724,0.10681288131550723,7.869991571618784e-21,98.58747380527544
-0.99985137858146,10732.345800070892,0.10732345800070892,7.869991571618784e-21,98.58747380527544
-0.9998405080023234,10785.89084866158,0.10785890848661579,7.869991571618784e-21,98.58747380527544
-0.9998291198720858,10841.982166197902,0.10841982166197903,7.869991571618784e-21,98.58747380527544
-0.9998172021546747,10900.678610103918,0.10900678610103919,7.869991571618784e-21,98.58747380527544
-0.9998047428140183,10962.039004797994,0.10962039004797994,7.869991571618784e-21,98.58747380527544
-0.9997917298140444,11026.122140213114,0.11026122140213114,7.869991571618784e-21,98.58747380527544
-0.999778151118681,11092.98677052978,0.11092986770529781,7.869991571618784e-21,98.58747380527544
-0.9997639946918554,11162.69161269926,0.1116269161269926,7.869991571618784e-21,98.58747380527544
-0.9997492484974962,11235.295344690103,0.11235295344690102,7.869991571618784e-21,98.58747380527544
-0.999733900499531,11310.85660409479,0.1131085660409479,7.869991571618784e-21,98.58747380527544
-0.9997179386618876,11389.433986882674,0.11389433986882674,7.869991571618784e-21,98.58747380527544
-0.999701350948494,11471.086045414278,0.11471086045414278,7.869991571618784e-21,98.58747380527544
-0.9996841253232779,11555.871287023992,0.11555871287023992,7.869991571618784e-21,98.58747380527544
-0.9996662497501675,11643.848172898604,0.11643848172898605,7.869991571618784e-21,98.58747380527544
-0.9996477121930906,11735.075115848207,0.11735075115848208,7.869991571618784e-21,98.58747380527544
-0.9996285006159745,11829.610479175248,0.11829610479175248,7.869991571618784e-21,98.58747380527544
-0.9996086029827479,11927.512575312912,0.11927512575312912,7.869991571618784e-21,98.58747380527544
