z_pc,T_K,T_tilde,M_dot
-0.6913827655310621,604181.280036249,6.041812800362489,0.0001261614506682626
-0.687374749498998,606229.6499075602,6.062296499075602,0.0001261614506682626
-0.6833667334669339,608256.6995470008,6.082566995470008,0.0001261614506682626
-0.6793587174348698,610262.895702658,6.10262895702658,0.0001261614506682626
-0.6753507014028056,612248.7055184133,6.122487055184133,0.0001261614506682626
-0.6713426853707415,614214.5940397469,6.142145940397469,0.0001261614506682626
-0.6673346693386774,616160.9848549997,6.161609848549997,0.0001261614506682626
-0.6633266533066133,618088.2638850895,6.180882638850895,0.0001261614506682626
-0.6593186372745492,619996.8172739109,6.1999681727391085,0.0001261614506682626
-0.6553106212424851,621887.0546413575,6.218870546413576,0.0001261614506682626
-0.6513026052104209,623759.4035036103,6.2375940350361025,0.0001261614506682626
-0.6472945891783568,625614.2898814976,6.256142898814977,0.0001261614506682626
-0.6432865731462927,627452.1049831901,6.274521049831901,0.0001261614506682626
-0.6392785571142285,629273.2099666253,6.292732099666253,0.0001261614506682626
-0.6352705410821644,631077.9647089904,6.3107796470899045,0.0001261614506682626
-0.6312625250501003,632866.7169811327,6.328667169811327,0.0001261614506682626
-0.6272545090180361,634639.7984245823,6.346397984245824,0.0001261614506682626
-0.623246492985972,636397.539559651,6.36397539559651,0.0001261614506682626
-0.6192384769539079,638140.2686384014,6.381402686384014,0.0001261614506682626
-0.6152304609218437,639868.3072022757,6.398683072022757,0.0001261614506682626
-0.6112224448897796,641581.9755576274,6.415819755576274,0.0001261614506682626
-0.6072144288577155,643281.5909152463,6.432815909152463,0.0001261614506682626
-0.6032064128256514,644967.436812964,6.4496743681296405,0.0001261614506682626
-0.5991983967935872,646639.7761142579,6.466397761142579,0.0001261614506682626
-0.5951903807615231,648298.8713890386,6.482988713890387,0.0001261614506682626
-0.591182364729459,649944.989025801,6.49944989025801,0.0001261614506682626
-0.5871743486973948,651578.4055968976,6.515784055968976,0.0001261614506682626
-0.5831663326653307,653199.3993539825,6.5319939935398255,0.0001261614506682626
-0.5791583166332666,654808.2474545497,6.548082474545496,0.0001261614506682626
-0.5751503006012024,656405.1953607047,6.564051953607047,0.0001261614506682626
-0.5711422845691383,657990.4527214722,6.5799045272147225,0.0001261614506682626
-0.5671342685370742,659564.2272643236,6.595642272643237,0.0001261614506682626
-0.56312625250501,661126.7279006667,6.611267279006666,0.0001261614506682626
-0.5591182364729459,662678.1793597573,6.626781793597574,0.0001261614506682626
-0.5551102204408818,664218.8176446317,6.642188176446317,0.0001261614506682626
-0.5511022044088176,665748.879000647,6.65748879000647,0.0001261614506682626
-0.5470941883767535,667268.5963414263,6.672685963414263,0.0001261614506682626
-0.5430861723446894,668778.163018793,6.68778163018793,0.0001261614506682626
-0.5390781563126252,670277.7464609132,6.702777464609132,0.0001261614506682626
-0.5350701402805611,671767.5136455641,6.717675136455641,0.0001261614506682626
-0.531062124248497,673247.6320224294,6.732476320224293,0.0001261614506682626
-0.5270541082164328,674718.277919888,6.74718277919888,0.0001261614506682626
-0.5230460921843687,676179.6355692506,6.761796355692506,0.0001261614506682626
-0.5190380761523046,677631.8894777517,6.776318894777517,0.0001261614506682626
-0.5150300601202404,679075.2240526337,6.790752240526338,0.0001261614506682626
-0.5110220440881764,680509.8142459354,6.805098142459355,0.0001261614506682626
-0.5070140280561123,681935.8179200724,6.819358179200723,0.0001261614506682626
-0.5030060120240482,683353.3911407903,6.833533911407903,0.0001261614506682626
-0.498997995991984,684762.6899738353,6.847626899738352,0.0001261614506682626
-0.4949899799599199,686163.8670288551,6.861638670288552,0.0001261614506682626
-0.49098196392785576,687557.0532862761,6.875570532862761,0.0001261614506682626
-0.4869739478957917,688942.3713765079,6.889423713765079,0.0001261614506682626
-0.48296593186372755,690319.9439121203,6.903199439121203,0.0001261614506682626
-0.4789579158316633,691689.8935356641,6.916898935356641,0.0001261614506682626
-0.47494989979959923,693052.3458824237,6.930523458824237,0.0001261614506682626
-0.4709418837675351,694407.4320864095,6.944074320864096,0.0001261614506682626
-0.46693386773547096,695755.2838717275,6.957552838717275,0.0001261614506682626
-0.46292585170340683,697096.0329624824,6.970960329624824,0.0001261614506682626
-0.4589178356713427,698429.8101444023,6.984298101444023,0.0001261614506682626
-0.45490981963927857,699756.7269882838,6.997567269882838,0.0001261614506682626
-0.45090180360721444,701076.8770800409,7.010768770800409,0.0001261614506682626
-0.4468937875751503,702390.3533135575,7.023903533135575,0.0001261614506682626
-0.4428857715430862,703697.2485827173,7.036972485827173,0.0001261614506682626
-0.438877755511022,704997.6562597542,7.049976562597542,0.0001261614506682626
-0.434869739478958,706291.6764721407,7.062916764721407,0.0001261614506682626
-0.43086172344689394,707579.4143491763,7.0757941434917635,0.0001261614506682626
-0.4268537074148298,708860.975137872,7.08860975137872,0.0001261614506682626
-0.42284569138276556,710136.4640852379,7.101364640852379,0.0001261614506682626
-0.41883767535070143,711405.9856115028,7.114059856115028,0.0001261614506682626
-0.41482965931863736,712669.627891308,7.126696278913081,0.0001261614506682626
-0.4108216432865732,713927.4642582964,7.139274642582964,0.0001261614506682626
-0.4068136272545091,715179.5675009664,7.151795675009663,0.0001261614506682626
-0.40280561122244496,716426.0104078165,7.164260104078165,0.0001261614506682626
-0.3987975951903808,717666.8657954707,7.176668657954707,0.0001261614506682626
-0.3947895791583167,718902.209010324,7.18902209010324,0.0001261614506682626
-0.39078156312625256,720132.1199008335,7.201321199008334,0.0001261614506682626
-0.3867735470941885,721356.6787796086,7.213566787796085,0.0001261614506682626
-0.38276553106212424,722575.9659592584,7.225759659592584,0.0001261614506682626
-0.3787575150300601,723790.0617523924,7.237900617523924,0.0001261614506682626
-0.37474949899799603,724999.0441746372,7.249990441746371,0.0001261614506682626
-0.3707414829659319,726202.9768819964,7.262029768819963,0.0001261614506682626
-0.36673346693386777,727401.9179924276,7.274019179924276,0.0001261614506682626
-0.36272545090180364,728595.9256121289,7.28595925612129,0.0001261614506682626
-0.3587174348697395,729785.0578472987,7.297850578472987,0.0001261614506682626
-0.35470941883767537,730969.3728104552,7.309693728104552,0.0001261614506682626
-0.35070140280561124,732148.9294232915,7.321489294232914,0.0001261614506682626
-0.3466933867735471,733323.7882035231,7.333237882035232,0.0001261614506682626
-0.342685370741483,734494.0098557029,7.344940098557029,0.0001261614506682626
-0.33867735470941884,735659.6550843831,7.356596550843831,0.0001261614506682626
-0.3346693386773547,736820.784594116,7.368207845941161,0.0001261614506682626
-0.3306613226452907,737977.4589717011,7.379774589717011,0.0001261614506682626
-0.32665330661322656,739129.7353757436,7.391297353757436,0.0001261614506682626
-0.3226452905811624,740277.6670814969,7.402776670814969,0.0001261614506682626
-0.3186372745490983,741421.3071549848,7.414213071549848,0.0001261614506682626
-0.31462925851703416,742560.7086622317,7.425607086622317,0.0001261614506682626
-0.31062124248497003,743695.924669261,7.43695924669261,0.0001261614506682626
-0.3066132264529059,744827.0080071761,7.448270080071762,0.0001261614506682626
-0.30260521042084176,745954.0053595315,7.4595400535953145,0.0001261614506682626
-0.29859719438877763,747076.9568179487,7.470769568179487,0.0001261614506682626
-0.2945891783567135,748195.902150116,7.481959021501161,0.0001261614506682626
-0.29058116232464937,749310.8811237216,7.4931088112372155,0.0001261614506682626
-0.28657314629258523,750421.9335064532,7.504219335064532,0.0001261614506682626
-0.2825651302605211,751529.099081706,7.51529099081706,0.0001261614506682626
-0.27855711422845697,752632.4188098763,7.526324188098763,0.0001261614506682626
-0.27454909819639284,753731.9356251525,7.537319356251525,0.0001261614506682626
-0.2705410821643287,754827.6926502656,7.548276926502656,0.0001261614506682626
-0.2665330661322646,755919.7330079463,7.559197330079463,0.0001261614506682626
-0.26252505010020044,757008.0998209252,7.570080998209252,0.0001261614506682626
-0.2585170340681363,758092.836211933,7.580928362119331,0.0001261614506682626
-0.2545090180360722,759173.9835691476,7.5917398356914765,0.0001261614506682626
-0.25050100200400804,760251.5749747962,7.602515749747962,0.0001261614506682626
-0.2464929859719439,761325.641027848,7.61325641027848,0.0001261614506682626
-0.24248496993987978,762396.2123268247,7.623962123268247,0.0001261614506682626
-0.23847695390781565,763463.3194702477,7.634633194702477,0.0001261614506682626
-0.23446893787575152,764526.9930566389,7.645269930566389,0.0001261614506682626
-0.2304609218436875,765587.2637066683,7.6558726370666825,0.0001261614506682626
-0.22645290581162336,766644.1630256606,7.666441630256606,0.0001261614506682626
-0.22244488977955923,767697.7239745496,7.676977239745495,0.0001261614506682626
-0.21843687374749512,768747.9796129948,7.687479796129948,0.0001261614506682626
-0.21442885771543094,769794.9630006552,7.697949630006552,0.0001261614506682626
-0.21042084168336683,770838.7071971899,7.708387071971899,0.0001261614506682626
-0.2064128256513027,771879.245262258,7.71879245262258,0.0001261614506682626
-0.20240480961923857,772916.6099477222,7.729166099477221,0.0001261614506682626
-0.19839679358717444,773950.8296243806,7.739508296243805,0.0001261614506682626
-0.19438877755511028,774981.9294017238,7.749819294017238,0.0001261614506682626
-0.19038076152304617,776009.9343115314,7.760099343115314,0.0001261614506682626
-0.18637274549098204,777034.8693855836,7.770348693855835,0.0001261614506682626
-0.1823647294589179,778056.7596556598,7.780567596556598,0.0001261614506682626
-0.17835671342685377,779075.63015354,7.7907563015354,0.0001261614506682626
-0.17434869739478964,780091.5059337385,7.8009150593373855,0.0001261614506682626
-0.1703406813627255,781104.4123422519,7.811044123422518,0.0001261614506682626
-0.16633266533066138,782114.3749269012,7.821143749269012,0.0001261614506682626
-0.16232464929859725,783121.4192395483,7.831214192395483,0.0001261614506682626
-0.1583166332665331,784125.570832055,7.841255708320549,0.0001261614506682626
-0.15430861723446898,785126.8552562827,7.851268552562827,0.0001261614506682626
-0.15030060120240485,786125.2980640933,7.861252980640933,0.0001261614506682626
-0.14629258517034072,787120.9247343307,7.871209247343307,0.0001261614506682626
-0.14228456913827658,788113.7586510888,7.881137586510888,0.0001261614506682626
-0.13827655310621245,789103.8208431432,7.891038208431431,0.0001261614506682626
-0.13426853707414832,790091.1322139137,7.900911322139137,0.0001261614506682626
-0.1302605210420842,791075.7136668201,7.910757136668201,0.0001261614506682626
-0.12625250501002017,792057.5861052816,7.920575861052816,0.0001261614506682626
-0.12224448897795605,793036.770432718,7.93036770432718,0.0001261614506682626
-0.1182364729458919,794013.2875524942,7.940132875524942,0.0001261614506682626
-0.11422845691382777,794987.157932727,7.9498715793272705,0.0001261614506682626
-0.11022044088176362,795958.4005549344,7.959584005549344,0.0001261614506682626
-0.1062124248496995,796927.0340835181,7.96927034083518,0.0001261614506682626
-0.10220440881763539,797893.07718288,7.9789307718288,0.0001261614506682626
-0.09819639278557124,798856.5485174222,7.988565485174221,0.0001261614506682626
-0.09418837675350711,799817.4667515459,7.9981746675154595,0.0001261614506682626
-0.09018036072144298,800775.8505496538,8.007758505496538,0.0001261614506682626
-0.08617234468937884,801731.7185594146,8.017317185594147,0.0001261614506682626
-0.08216432865731471,802685.0888736503,8.026850888736503,0.0001261614506682626
-0.07815631262525058,803635.9789153208,8.036359789153208,0.0001261614506682626
-0.07414829659318645,804584.4060673944,8.045844060673945,0.0001261614506682626
-0.07014028056112231,805530.3877128392,8.055303877128392,0.0001261614506682626
-0.06613226452905818,806473.9412346234,8.064739412346235,0.0001261614506682626
-0.06212424849699405,807415.0840157154,8.074150840157154,0.0001261614506682626
-0.05811623246492992,808353.8334390831,8.08353833439083,0.0001261614506682626
-0.054108216432865786,809290.2067925358,8.092902067925358,0.0001261614506682626
-0.050100200400801646,810224.2197860467,8.102242197860466,0.0001261614506682626
-0.04609218436873752,811155.8868310619,8.111558868310619,0.0001261614506682626
-0.04208416833667339,812085.2223003961,8.120852223003961,0.0001261614506682626
-0.038076152304609256,813012.2405668638,8.130122405668638,0.0001261614506682626
-0.034068136272545124,813936.9560032795,8.139369560032796,0.0001261614506682626
-0.030060120240480992,814859.3829824582,8.148593829824582,0.0001261614506682626
-0.02605210420841686,815779.5358772139,8.15779535877214,0.0001261614506682626
-0.02204408817635284,816697.4290580262,8.166974290580262,0.0001261614506682626
-0.018036072144288706,817613.076838183,8.17613076838183,0.0001261614506682626
-0.014028056112224572,818526.4934717834,8.185264934717834,0.0001261614506682626
-0.010020040080160442,819437.6932101903,8.194376932101903,0.0001261614506682626
-0.006012024048096309,820346.6903047671,8.203466903047671,0.0001261614506682626
-0.002004008016032177,821253.4990068773,8.212534990068773,0.0001261614506682626
0.002004008016031955,822158.133567884,8.22158133567884,0.0001261614506682626
0.0060120240480960865,823060.6082391505,8.230606082391505,0.0001261614506682626
0.01002004008016022,823960.9372703732,8.239609372703733,0.0001261614506682626
0.014028056112224352,824859.1342629753,8.248591342629753,0.0001261614506682626
0.018036072144288484,825755.211189998,8.25755211189998,0.0001261614506682626
0.022044088176352616,826649.1797728705,8.266491797728705,0.0001261614506682626
0.026052104208416745,827541.0517330219,8.275410517330219,0.0001261614506682626
0.03006012024048088,828430.8387918815,8.284308387918815,0.0001261614506682626
0.03406813627254501,829318.5526708781,8.29318552670878,0.0001261614506682626
0.038076152304609145,830204.2050914409,8.302042050914409,0.0001261614506682626
0.04208416833667328,831087.8077749994,8.310878077749994,0.0001261614506682626
0.04609218436873741,831969.3724206999,8.319693724207,0.0001261614506682626
0.05010020040080154,832848.9103689127,8.328489103689128,0.0001261614506682626
0.05410821643286567,833726.4326702462,8.337264326702462,0.0001261614506682626
0.05811623246492981,834601.9503670272,8.346019503670272,0.0001261614506682626
0.06212424849699394,835475.4745015816,8.354754745015816,0.0001261614506682626
0.06613226452905807,836347.0161162365,8.363470161162365,0.0001261614506682626
0.0701402805611222,837216.5862533178,8.372165862533178,0.0001261614506682626
0.07414829659318634,838084.1959551525,8.380841959551525,0.0001261614506682626
0.07815631262525047,838949.8562640663,8.389498562640663,0.0001261614506682626
0.0821643286573146,839813.5781489523,8.398135781489524,0.0001261614506682626
0.08617234468937873,840675.3719403488,8.406753719403488,0.0001261614506682626
0.09018036072144286,841535.2476404497,8.415352476404497,0.0001261614506682626
0.09418837675350701,842393.2152487446,8.423932152487446,0.0001261614506682626
0.09819639278557113,843249.2847647229,8.432492847647229,0.0001261614506682626
0.10220440881763526,844103.4661878749,8.44103466187875,0.0001261614506682626
0.10621242484969941,844955.7695176902,8.449557695176901,0.0001261614506682626
0.11022044088176353,845806.2047536584,8.458062047536584,0.0001261614506682626
0.11422845691382764,846654.7818952694,8.466547818952694,0.0001261614506682626
0.11823647294589179,847501.5108756617,8.475015108756617,0.0001261614506682626
0.12224448897795592,848346.400826977,8.48346400826977,0.0001261614506682626
0.12625250501002006,849189.4603501497,8.491894603501496,0.0001261614506682626
0.13026052104208397,850030.6980365876,8.500306980365876,0.0001261614506682626
0.1342685370741481,850870.1224776987,8.508701224776987,0.0001261614506682626
0.13827655310621223,851707.7422648914,8.517077422648914,0.0001261614506682626
0.14228456913827636,852543.5659895736,8.525435659895736,0.0001261614506682626
0.1462925851703405,853377.6022431538,8.533776022431539,0.0001261614506682626
0.15030060120240463,854209.8596170399,8.5420985961704,0.0001261614506682626
0.15430861723446876,855040.3467024985,8.550403467024985,0.0001261614506682626
0.1583166332665329,855869.0720790606,8.558690720790606,0.0001261614506682626
0.16232464929859702,856696.0443059006,8.566960443059006,0.0001261614506682626
0.16633266533066116,857521.2719401625,8.575212719401625,0.0001261614506682626
0.1703406813627253,858344.7635389897,8.583447635389897,0.0001261614506682626
0.17434869739478942,859166.5276595257,8.591665276595258,0.0001261614506682626
0.17835671342685355,859986.5728589143,8.599865728589142,0.0001261614506682626
0.18236472945891768,860804.907694299,8.60804907694299,0.0001261614506682626
0.18637274549098182,861621.5407228236,8.616215407228236,0.0001261614506682626
0.19038076152304595,862436.4805016315,8.624364805016315,0.0001261614506682626
0.19438877755511008,863249.7355148441,8.632497355148441,0.0001261614506682626
0.1983967935871742,864061.313334219,8.64061313334219,0.0001261614506682626
0.20240480961923837,864871.2209112773,8.648712209112773,0.0001261614506682626
0.20641282565130248,865679.4651856833,8.656794651856833,0.0001261614506682626
0.2104208416833666,866486.0530971021,8.664860530971021,0.0001261614506682626
0.21442885771543074,867290.9915851996,8.672909915851996,0.0001261614506682626
0.21843687374749488,868094.2875896401,8.6809428758964,0.0001261614506682626
0.22244488977955898,868895.9480500891,8.688959480500891,0.0001261614506682626
0.22645290581162317,869695.9799062117,8.696959799062117,0.0001261614506682626
0.23046092184368727,870494.3900976728,8.704943900976728,0.0001261614506682626
0.2344689378757514,871291.1855642548,8.712911855642547,0.0001261614506682626
0.23847695390781554,872086.3732468889,8.720863732468889,0.0001261614506682626
0.24248496993987964,872879.9600871594,8.728799600871595,0.0001261614506682626
0.24649298597194383,873671.9530266592,8.736719530266592,0.0001261614506682626
0.25050100200400793,874462.35900698,8.7446235900698,0.0001261614506682626
0.25450901803607207,875251.1849697139,8.75251184969714,0.0001261614506682626
0.2585170340681362,876038.4378564531,8.760384378564531,0.0001261614506682626
0.26252505010020033,876824.1246087898,8.768241246087898,0.0001261614506682626
0.26653306613226446,877608.2521683159,8.77608252168316,0.0001261614506682626
0.2705410821643286,878390.8274766237,8.783908274766237,0.0001261614506682626
0.2745490981963927,879171.8574605497,8.791718574605497,0.0001261614506682626
0.27855711422845686,879951.3486774876,8.799513486774876,0.0001261614506682626
0.282565130260521,880729.3072978749,8.80729307297875,0.0001261614506682626
0.2865731462925851,881505.7394738873,8.815057394738872,0.0001261614506682626
0.29058116232464926,882280.6513577012,8.822806513577012,0.0001261614506682626
0.2945891783567134,883054.0491014924,8.830540491014924,0.0001261614506682626
0.2985971943887775,883825.9388574376,8.838259388574375,0.0001261614506682626
0.30260521042084165,884596.3267777122,8.845963267777122,0.0001261614506682626
0.3066132264529058,885365.2190144928,8.853652190144928,0.0001261614506682626
0.3106212424849699,886132.6217199552,8.861326217199553,0.0001261614506682626
0.31462925851703405,886898.5410462759,8.86898541046276,0.0001261614506682626
0.3186372745490982,887662.9830572074,8.876629830572075,0.0001261614506682626
0.3226452905811623,888425.9533950359,8.88425953395036,0.0001261614506682626
0.32665330661322645,889187.4575766115,8.891874575766115,0.0001261614506682626
0.3306613226452906,889947.5011187629,8.89947501118763,0.0001261614506682626
0.3346693386773545,890706.0895383186,8.907060895383186,0.0001261614506682626
0.3386773547094186,891463.2283521078,8.914632283521078,0.0001261614506682626
0.34268537074148275,892218.9230769594,8.922189230769595,0.0001261614506682626
0.3466933867735469,892973.1792297023,8.929731792297023,0.0001261614506682626
0.350701402805611,893726.002327165,8.93726002327165,0.0001261614506682626
0.35470941883767515,894477.3978861766,8.944773978861766,0.0001261614506682626
0.3587174348697393,895227.3714235727,8.952273714235726,0.0001261614506682626
0.3627254509018034,895975.9284713985,8.959759284713986,0.0001261614506682626
0.36673346693386755,896723.074609451,8.96723074609451,0.0001261614506682626
0.3707414829659317,897468.8154268725,8.974688154268724,0.0001261614506682626
0.37474949899799587,898213.1565128057,8.982131565128057,0.0001261614506682626
0.37875751503005994,898956.1034563938,8.989561034563938,0.0001261614506682626
0.3827655310621241,899697.6618467789,8.996976618467789,0.0001261614506682626
0.3867735470941882,900437.8372731043,9.004378372731043,0.0001261614506682626
0.39078156312625234,901176.6353245125,9.011766353245125,0.0001261614506682626
0.3947895791583165,901914.0615901458,9.019140615901458,0.0001261614506682626
0.3987975951903806,902650.1216591476,9.026501216591475,0.0001261614506682626
0.40280561122244474,903384.8211206599,9.0338482112066,0.0001261614506682626
0.4068136272545088,904118.1654491242,9.041181654491242,0.0001261614506682626
0.41082164328657295,904850.1594780795,9.048501594780795,0.0001261614506682626
0.4148296593186372,905580.8078185688,9.055808078185688,0.0001261614506682626
0.41883767535070127,906310.1150814141,9.063101150814141,0.0001261614506682626
0.4228456913827654,907038.085877437,9.07038085877437,0.0001261614506682626
0.42685370741482953,907764.7248174602,9.077647248174602,0.0001261614506682626
0.43086172344689366,908490.0365123051,9.084900365123051,0.0001261614506682626
0.4348697394789578,909214.0255727936,9.092140255727935,0.0001261614506682626
0.4388777555110219,909936.696609748,9.09936696609748,0.0001261614506682626
0.44288577154308606,910658.05423399,9.1065805423399,0.0001261614506682626
0.4468937875751502,911378.1030563416,9.113781030563416,0.0001261614506682626
0.45090180360721427,912096.8476899165,9.120968476899165,0.0001261614506682626
0.4549098196392785,912814.2928668259,9.12814292866826,0.0001261614506682626
0.45891783567134264,913530.4434937243,9.135304434937243,0.0001261614506682626
0.4629258517034067,914245.3044911786,9.142453044911786,0.0001261614506682626
0.46693386773547085,914958.8807797566,9.149588807797565,0.0001261614506682626
0.470941883767535,915671.1772800252,9.156711772800252,0.0001261614506682626
0.4749498997995991,916382.1989125521,9.163821989125521,0.0001261614506682626
0.47895791583166325,917091.9505979043,9.170919505979043,0.0001261614506682626
0.4829659318637274,917800.4372566498,9.178004372566498,0.0001261614506682626
0.4869739478957915,918507.6638093556,9.185076638093555,0.0001261614506682626
0.4909819639278556,919213.6351765892,9.192136351765892,0.0001261614506682626
0.4949899799599197,919918.3562789176,9.199183562789177,0.0001261614506682626
0.49899799599198397,920621.83202157,9.206218320215699,0.0001261614506682626
0.503006012024048,921324.0668859667,9.213240668859667,0.0001261614506682626
0.5070140280561122,922025.0648860577,9.220250648860578,0.0001261614506682626
0.5110220440881763,922724.8300116948,9.227248300116948,0.0001261614506682626
0.5150300601202404,923423.3662527297,9.234233662527297,0.0001261614506682626
0.5190380761523046,924120.6775990138,9.241206775990138,0.0001261614506682626
0.5230460921843687,924816.7680403992,9.248167680403991,0.0001261614506682626
0.5270541082164328,925511.6415667376,9.255116415667375,0.0001261614506682626
0.531062124248497,926205.3021678805,9.262053021678804,0.0001261614506682626
0.5350701402805611,926897.7538336798,9.268977538336799,0.0001261614506682626
0.539078156312625,927589.0005539875,9.275890005539875,0.0001261614506682626
0.5430861723446891,928279.0463186549,9.282790463186549,0.0001261614506682626
0.5470941883767533,928967.8951179339,9.289678951179338,0.0001261614506682626
0.5511022044088174,929655.5510253278,9.296555510253278,0.0001261614506682626
0.5551102204408815,930342.0182993333,9.303420182993333,0.0001261614506682626
0.5591182364729457,931027.3012233621,9.31027301223362,0.0001261614506682626
0.5631262525050098,931711.404080826,9.31711404080826,0.0001261614506682626
0.5671342685370739,932394.3311551368,9.323943311551368,0.0001261614506682626
0.5711422845691381,933076.086729706,9.33076086729706,0.0001261614506682626
