1.000000e+04   6.277924e-58
2.000000e+04   1.883377e-56
5.000000e+04   6.277924e-56
1.000000e+05   1.569481e-56
2.000000e+05   6.277924e-57
5.000000e+05   3.138962e-57
1.000000e+06   1.255585e-57
2.000000e+06   3.138962e-58
5.000000e+06   6.277924e-59
1.000000e+07   3.138962e-59
2.000000e+07   1.255585e-59
5.000000e+07   6.277924e-60
1.000000e+08   3.138962e-60
